company_id,company_name,order_id,order_date,customer_name,email,city,state,product_name,category,unit_price,quantity,total_amount,status,sales_channel
ENT-003,Harborline Goods Inc,HL-10015,2025-01-08,Priya Adams,priya.adams313@mailbox.test,San Antonio,TX,Ergonomic Chair Cushion,Office,42.00,1,42.00,completed,phone
ENT-003,Harborline Goods Inc,HL-10016,2025-06-04,David Williams,david.williams556@demo.org,Minneapolis,MN,USB-C Hub,Electronics,39.99,5,199.95,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10017,2025-07-23,Daniel Sanchez,daniel.sanchez518@example.com,Detroit,MI,Mechanical Keyboard,Electronics,89.99,1,89.99,shipped,web
ENT-003,Harborline Goods Inc,HL-10018,2025-09-02,Charles Lopez,charles.lopez684@mailbox.test,Boston,MA,Insulated Tumbler,Lifestyle,25.00,1,25.00,completed,phone
ENT-003,Harborline Goods Inc,HL-10019,2025-04-21,Ingrid Hernandez,ingrid.hernandez23@mailbox.test,Nashville,TN,Phone Case,Electronics,19.99,1,19.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10020,2025-01-07,Brian Ramirez,brian.ramirez982@demo.org,Minneapolis,MN,Notebook Set,Office,12.99,1,12.99,cancelled,web
ENT-003,Harborline Goods Inc,HL-10021,2025-01-23,Susan Davis,susan.davis475@mailbox.test,Boston,MA,USB-C Hub,Electronics,39.99,2,79.98,cancelled,web
ENT-003,Harborline Goods Inc,HL-10022,2025-08-22,Anthony Hall,anthony.hall438@fakemail.net,Atlanta,GA,Insulated Tumbler,Lifestyle,25.00,1,25.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10023,2025-05-16,Nancy Larsen,nancy.larsen615@mailbox.test,Minneapolis,MN,Travel Adapter,Electronics,16.99,3,50.97,completed,web
ENT-003,Harborline Goods Inc,HL-10024,2025-07-10,Elizabeth Perez,elizabeth.perez860@demo.org,Minneapolis,MN,Wireless Mouse,Electronics,24.99,2,49.98,pending,phone
ENT-003,Harborline Goods Inc,HL-10025,2025-08-20,Omar Wright,omar.wright14@mailbox.test,Charlotte,NC,Water Bottle,Lifestyle,18.00,1,18.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10026,2025-03-12,Omar Rodriguez,omar.rodriguez231@example.com,Chicago,IL,Mechanical Keyboard,Electronics,89.99,4,359.96,pending,in_store
ENT-003,Harborline Goods Inc,HL-10027,2025-09-14,Kenneth Johnson,kenneth.johnson520@example.com,Detroit,MI,Webcam HD,Electronics,69.99,4,279.96,cancelled,web
ENT-003,Harborline Goods Inc,HL-10028,2025-09-16,Mark Lopez,mark.lopez780@example.com,Houston,TX,Yoga Mat,Lifestyle,29.99,4,119.96,shipped,web
ENT-003,Harborline Goods Inc,HL-10029,2025-06-24,Michael Flores,michael.flores902@mailbox.test,Chicago,IL,Phone Case,Electronics,19.99,2,39.98,cancelled,in_store
ENT-003,Harborline Goods Inc,HL-10030,2025-08-14,Richard Walker,richard.walker344@mailbox.test,Phoenix,AZ,Running Shoes,Lifestyle,119.00,1,119.00,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10031,2025-07-23,Chen Young,chen.young229@demo.org,Boston,MA,Wireless Mouse,Electronics,24.99,1,24.99,cancelled,web
ENT-003,Harborline Goods Inc,HL-10032,2025-09-10,Ingrid Nelson,ingrid.nelson357@fakemail.net,Atlanta,GA,Wireless Mouse,Electronics,24.99,1,24.99,completed,web
ENT-003,Harborline Goods Inc,HL-10033,2025-09-05,Diego Jones,diego.jones949@example.com,Chicago,IL,Water Bottle,Lifestyle,18.00,1,18.00,completed,phone
ENT-003,Harborline Goods Inc,HL-10034,2025-08-18,Sarah Okafor,sarah.okafor314@mailbox.test,Minneapolis,MN,Monitor 27in,Electronics,229.00,1,229.00,completed,in_store
ENT-003,Harborline Goods Inc,HL-10035,2025-09-15,Kenneth Davis,kenneth.davis614@example.com,Houston,TX,Phone Case,Electronics,19.99,1,19.99,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10036,2025-07-06,Melissa Larsen,melissa.larsen622@mailbox.test,Charlotte,NC,Notebook Set,Office,12.99,4,51.96,completed,phone
ENT-003,Harborline Goods Inc,HL-10037,2025-08-25,Melissa Rossi,melissa.rossi39@fakemail.net,Phoenix,AZ,USB-C Hub,Electronics,39.99,2,79.98,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10038,2025-05-16,Luca Mitchell,luca.mitchell634@demo.org,New York,NY,Phone Case,Electronics,19.99,1,19.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10039,2025-01-11,Dorothy Nelson,dorothy.nelson820@mailbox.test,Phoenix,AZ,Notebook Set,Office,12.99,1,12.99,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10040,2025-03-07,Robert Rossi,robert.rossi714@example.com,Phoenix,AZ,Water Bottle,Lifestyle,18.00,1,18.00,shipped,web
ENT-003,Harborline Goods Inc,HL-10041,2025-03-12,George Davis,george.davis518@demo.org,San Antonio,TX,Webcam HD,Electronics,69.99,1,69.99,cancelled,phone
ENT-003,Harborline Goods Inc,HL-10042,2025-04-19,Linda Young,linda.young940@example.com,Minneapolis,MN,USB-C Hub,Electronics,39.99,1,39.99,refunded,web
ENT-003,Harborline Goods Inc,HL-10043,2025-10-01,William Wilson,william.wilson201@fakemail.net,Seattle,WA,Laptop Stand,Office,34.50,1,34.50,shipped,web
ENT-003,Harborline Goods Inc,HL-10044,2025-09-12,Deborah White,deborah.white868@fakemail.net,Nashville,TN,Webcam HD,Electronics,69.99,1,69.99,completed,phone
ENT-003,Harborline Goods Inc,HL-10045,2025-03-21,Betty Nguyen,betty.nguyen308@example.com,Nashville,TN,Coffee Mug,Lifestyle,14.50,1,14.50,refunded,web
ENT-003,Harborline Goods Inc,HL-10046,2025-09-05,Dorothy Garcia,dorothy.garcia489@example.com,Seattle,WA,Wireless Mouse,Electronics,24.99,1,24.99,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10047,2025-12-01,George Taylor,george.taylor478@fakemail.net,Atlanta,GA,Water Bottle,Lifestyle,18.00,1,18.00,shipped,web
ENT-003,Harborline Goods Inc,HL-10048,2025-08-22,Emily Carter,emily.carter984@demo.org,New York,NY,Laptop Stand,Office,34.50,2,69.00,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10049,2025-03-10,Yuki Scott,yuki.scott839@demo.org,Charlotte,NC,Yoga Mat,Lifestyle,29.99,1,29.99,shipped,phone
ENT-003,Harborline Goods Inc,HL-10050,2025-04-02,Linda Kim,linda.kim857@fakemail.net,Boston,MA,Wireless Mouse,Electronics,24.99,1,24.99,refunded,phone
ENT-003,Harborline Goods Inc,HL-10051,2025-10-16,Richard Robinson,richard.robinson753@demo.org,Boston,MA,Monitor 27in,Electronics,229.00,2,458.00,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10052,2025-12-09,Andrew Wilson,andrew.wilson867@fakemail.net,Dallas,TX,Running Shoes,Lifestyle,119.00,3,357.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10053,2025-07-07,Kevin Torres,kevin.torres455@fakemail.net,Philadelphia,PA,Phone Case,Electronics,19.99,1,19.99,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10054,2025-05-26,Patricia Jones,patricia.jones154@example.com,Austin,TX,Coffee Mug,Lifestyle,14.50,1,14.50,pending,in_store
ENT-003,Harborline Goods Inc,HL-10055,2025-11-01,David Taylor,david.taylor462@fakemail.net,Minneapolis,MN,Whiteboard,Office,49.99,1,49.99,completed,web
ENT-003,Harborline Goods Inc,HL-10056,2025-09-21,James Campbell,james.campbell844@mailbox.test,Dallas,TX,Whiteboard,Office,49.99,1,49.99,completed,in_store
ENT-003,Harborline Goods Inc,HL-10057,2025-02-19,Dorothy Rivera,dorothy.rivera744@example.com,Seattle,WA,Phone Case,Electronics,19.99,4,79.96,completed,phone
ENT-003,Harborline Goods Inc,HL-10058,2025-10-06,Ingrid Perez,ingrid.perez825@demo.org,San Diego,CA,Desk Lamp,Office,27.95,3,83.85,completed,web
ENT-003,Harborline Goods Inc,HL-10059,2025-08-22,Jessica Okafor,jessica.okafor46@example.com,Atlanta,GA,USB-C Hub,Electronics,39.99,1,39.99,completed,web
ENT-003,Harborline Goods Inc,HL-10060,2025-09-19,Fatima Mitchell,fatima.mitchell814@fakemail.net,Phoenix,AZ,Webcam HD,Electronics,69.99,2,139.98,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10061,2025-11-14,Andrew Harris,andrew.harris979@fakemail.net,Minneapolis,MN,Insulated Tumbler,Lifestyle,25.00,1,25.00,shipped,phone
ENT-003,Harborline Goods Inc,HL-10062,2025-05-20,Luca Haddad,luca.haddad949@example.com,Houston,TX,Notebook Set,Office,12.99,2,25.98,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10063,2025-10-20,Edward Roberts,edward.roberts902@fakemail.net,Denver,CO,USB-C Hub,Electronics,39.99,1,39.99,pending,web
ENT-003,Harborline Goods Inc,HL-10064,2025-05-09,Sandra Rodriguez,sandra.rodriguez456@fakemail.net,Detroit,MI,Travel Adapter,Electronics,16.99,2,33.98,completed,phone
ENT-003,Harborline Goods Inc,HL-10065,2025-09-11,Linda Wright,linda.wright369@example.com,New York,NY,Backpack,Lifestyle,64.99,1,64.99,shipped,web
ENT-003,Harborline Goods Inc,HL-10066,2025-08-19,Ashley Jones,ashley.jones16@fakemail.net,San Diego,CA,Water Bottle,Lifestyle,18.00,2,36.00,completed,in_store
ENT-003,Harborline Goods Inc,HL-10067,2025-10-02,Linda Allen,linda.allen716@example.com,Seattle,WA,USB-C Hub,Electronics,39.99,1,39.99,cancelled,in_store
ENT-003,Harborline Goods Inc,HL-10068,2025-08-02,Jessica Adams,jessica.adams411@example.com,Charlotte,NC,Bluetooth Speaker,Electronics,54.99,1,54.99,completed,web
ENT-003,Harborline Goods Inc,HL-10069,2025-11-10,Joseph Rodriguez,joseph.rodriguez662@mailbox.test,Los Angeles,CA,Travel Adapter,Electronics,16.99,1,16.99,cancelled,web
ENT-003,Harborline Goods Inc,HL-10070,2025-01-11,Betty Walker,betty.walker646@mailbox.test,San Antonio,TX,Ergonomic Chair Cushion,Office,42.00,4,168.00,refunded,web
ENT-003,Harborline Goods Inc,HL-10071,2025-09-26,Donna Hill,donna.hill285@mailbox.test,Atlanta,GA,Desk Organizer,Office,22.50,2,45.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10072,2025-08-17,James Sanchez,james.sanchez521@example.com,Minneapolis,MN,Desk Lamp,Office,27.95,1,27.95,cancelled,web
ENT-003,Harborline Goods Inc,HL-10073,2025-06-10,Kimberly Smith,kimberly.smith266@demo.org,Los Angeles,CA,Whiteboard,Office,49.99,1,49.99,shipped,web
ENT-003,Harborline Goods Inc,HL-10074,2025-03-25,Ashley Jackson,ashley.jackson381@fakemail.net,Miami,FL,Backpack,Lifestyle,64.99,2,129.98,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10075,2025-08-12,Anthony King,anthony.king486@demo.org,Houston,TX,Monitor 27in,Electronics,229.00,2,458.00,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10076,2025-03-12,Ronald Campbell,ronald.campbell785@fakemail.net,Portland,OR,Ergonomic Chair Cushion,Office,42.00,4,168.00,completed,web
ENT-003,Harborline Goods Inc,HL-10077,2025-08-05,Patricia Gonzalez,patricia.gonzalez682@demo.org,Seattle,WA,Monitor 27in,Electronics,229.00,4,916.00,pending,web
ENT-003,Harborline Goods Inc,HL-10078,2025-12-25,Jessica Lee,jessica.lee852@mailbox.test,New York,NY,Monitor 27in,Electronics,229.00,1,229.00,shipped,web
ENT-003,Harborline Goods Inc,HL-10079,2025-09-08,Jessica Hall,jessica.hall909@example.com,Boston,MA,Desk Lamp,Office,27.95,1,27.95,completed,web
ENT-003,Harborline Goods Inc,HL-10080,2025-04-24,Charles Kim,charles.kim660@example.com,Portland,OR,Desk Lamp,Office,27.95,2,55.90,completed,web
ENT-003,Harborline Goods Inc,HL-10081,2025-04-07,Jessica Thomas,jessica.thomas742@example.com,Chicago,IL,Mechanical Keyboard,Electronics,89.99,3,269.97,completed,web
ENT-003,Harborline Goods Inc,HL-10082,2025-11-05,Yuki Tanaka,yuki.tanaka69@mailbox.test,Chicago,IL,Bluetooth Speaker,Electronics,54.99,1,54.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10083,2025-06-24,Michelle Rossi,michelle.rossi2@fakemail.net,Austin,TX,Laptop Stand,Office,34.50,3,103.50,completed,web
ENT-003,Harborline Goods Inc,HL-10084,2025-07-09,Michael Scott,michael.scott994@mailbox.test,Phoenix,AZ,Phone Case,Electronics,19.99,2,39.98,completed,in_store
ENT-003,Harborline Goods Inc,HL-10085,2025-10-15,Ingrid Hall,ingrid.hall794@example.com,Houston,TX,Desk Lamp,Office,27.95,1,27.95,shipped,web
ENT-003,Harborline Goods Inc,HL-10086,2025-12-15,Ronald Wright,ronald.wright486@fakemail.net,New York,NY,Water Bottle,Lifestyle,18.00,1,18.00,completed,web
ENT-003,Harborline Goods Inc,HL-10087,2025-11-24,Omar Rossi,omar.rossi133@demo.org,Nashville,TN,Webcam HD,Electronics,69.99,4,279.96,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10088,2025-06-26,Deborah Young,deborah.young424@mailbox.test,Los Angeles,CA,Water Bottle,Lifestyle,18.00,2,36.00,pending,web
ENT-003,Harborline Goods Inc,HL-10089,2025-09-05,Joseph Silva,joseph.silva468@mailbox.test,Austin,TX,Water Bottle,Lifestyle,18.00,4,72.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10090,2025-11-03,Susan Mitchell,susan.mitchell940@demo.org,Houston,TX,Ergonomic Chair Cushion,Office,42.00,1,42.00,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10091,2025-11-05,Linda Johnson,linda.johnson912@fakemail.net,Nashville,TN,Notebook Set,Office,12.99,1,12.99,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10092,2025-04-03,Donna Carter,donna.carter149@mailbox.test,Charlotte,NC,Desk Lamp,Office,27.95,3,83.85,shipped,phone
ENT-003,Harborline Goods Inc,HL-10093,2025-11-13,Deborah Campbell,deborah.campbell787@fakemail.net,Charlotte,NC,Coffee Mug,Lifestyle,14.50,4,58.00,completed,web
ENT-003,Harborline Goods Inc,HL-10094,2025-07-24,Deborah Brown,deborah.brown76@fakemail.net,New York,NY,Monitor 27in,Electronics,229.00,2,458.00,completed,in_store
ENT-003,Harborline Goods Inc,HL-10095,2025-09-07,Priya Jones,priya.jones120@fakemail.net,Minneapolis,MN,Travel Adapter,Electronics,16.99,3,50.97,completed,web
ENT-003,Harborline Goods Inc,HL-10096,2025-07-14,Joseph Kim,joseph.kim960@mailbox.test,Portland,OR,Desk Lamp,Office,27.95,2,55.90,completed,web
ENT-003,Harborline Goods Inc,HL-10097,2025-02-10,Mark Brown,mark.brown829@mailbox.test,New York,NY,Laptop Stand,Office,34.50,1,34.50,refunded,web
ENT-003,Harborline Goods Inc,HL-10098,2025-07-02,Kimberly Thomas,kimberly.thomas693@mailbox.test,New York,NY,Phone Case,Electronics,19.99,1,19.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10099,2025-10-18,Steven Rivera,steven.rivera81@example.com,Denver,CO,Mechanical Keyboard,Electronics,89.99,2,179.98,refunded,web
ENT-003,Harborline Goods Inc,HL-10100,2025-12-01,Deborah Sanchez,deborah.sanchez367@fakemail.net,Houston,TX,Backpack,Lifestyle,64.99,2,129.98,cancelled,web
ENT-003,Harborline Goods Inc,HL-10101,2025-02-27,Dorothy Ramirez,dorothy.ramirez58@demo.org,Austin,TX,Phone Case,Electronics,19.99,2,39.98,pending,web
ENT-003,Harborline Goods Inc,HL-10102,2025-12-01,Michael Sanchez,michael.sanchez832@demo.org,Minneapolis,MN,Travel Adapter,Electronics,16.99,3,50.97,pending,web
ENT-003,Harborline Goods Inc,HL-10103,2025-03-10,Dorothy Campbell,dorothy.campbell17@mailbox.test,San Antonio,TX,Backpack,Lifestyle,64.99,2,129.98,shipped,phone
ENT-003,Harborline Goods Inc,HL-10104,2025-10-15,Linda Johnson,linda.johnson972@example.com,Chicago,IL,Laptop Stand,Office,34.50,5,172.50,completed,web
ENT-003,Harborline Goods Inc,HL-10105,2025-09-13,Richard Roberts,richard.roberts86@example.com,Seattle,WA,Monitor 27in,Electronics,229.00,1,229.00,refunded,phone
ENT-003,Harborline Goods Inc,HL-10106,2025-06-25,Mark Lopez,mark.lopez260@mailbox.test,Nashville,TN,Webcam HD,Electronics,69.99,5,349.95,cancelled,mobile_app
ENT-003,Harborline Goods Inc,HL-10107,2025-08-12,Sandra Flores,sandra.flores287@mailbox.test,Houston,TX,Backpack,Lifestyle,64.99,1,64.99,refunded,mobile_app
ENT-003,Harborline Goods Inc,HL-10108,2025-04-27,Joshua Rivera,joshua.rivera578@fakemail.net,Miami,FL,Running Shoes,Lifestyle,119.00,1,119.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10109,2025-07-17,Kevin Perez,kevin.perez152@fakemail.net,Dallas,TX,Whiteboard,Office,49.99,2,99.98,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10110,2025-06-25,Omar Torres,omar.torres802@demo.org,Denver,CO,Water Bottle,Lifestyle,18.00,5,90.00,pending,mobile_app
ENT-003,Harborline Goods Inc,HL-10111,2025-11-02,Lisa Hall,lisa.hall603@demo.org,Los Angeles,CA,Desk Organizer,Office,22.50,1,22.50,completed,web
ENT-003,Harborline Goods Inc,HL-10112,2025-10-09,Diego Ferreira,diego.ferreira371@example.com,Boston,MA,Desk Lamp,Office,27.95,3,83.85,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10113,2025-08-25,Susan Thomas,susan.thomas820@example.com,Seattle,WA,Wireless Mouse,Electronics,24.99,2,49.98,pending,web
ENT-003,Harborline Goods Inc,HL-10114,2025-06-23,James Hall,james.hall344@mailbox.test,Denver,CO,Whiteboard,Office,49.99,2,99.98,completed,in_store
ENT-003,Harborline Goods Inc,HL-10115,2025-07-08,Joseph Tanaka,joseph.tanaka864@example.com,Seattle,WA,Running Shoes,Lifestyle,119.00,1,119.00,completed,phone
ENT-003,Harborline Goods Inc,HL-10116,2025-02-04,Ashley Davis,ashley.davis416@demo.org,Miami,FL,Insulated Tumbler,Lifestyle,25.00,4,100.00,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10117,2025-06-06,Kenneth Hernandez,kenneth.hernandez280@demo.org,Charlotte,NC,Mechanical Keyboard,Electronics,89.99,1,89.99,completed,in_store
ENT-003,Harborline Goods Inc,HL-10118,2025-04-03,Sarah Roberts,sarah.roberts337@example.com,Seattle,WA,Monitor 27in,Electronics,229.00,2,458.00,shipped,phone
ENT-003,Harborline Goods Inc,HL-10119,2025-01-25,Ingrid Lee,ingrid.lee909@mailbox.test,Houston,TX,Water Bottle,Lifestyle,18.00,2,36.00,cancelled,mobile_app
ENT-003,Harborline Goods Inc,HL-10120,2025-02-10,Susan Lopez,susan.lopez753@mailbox.test,Houston,TX,Yoga Mat,Lifestyle,29.99,1,29.99,completed,web
ENT-003,Harborline Goods Inc,HL-10121,2025-12-09,Edward Ferreira,edward.ferreira459@mailbox.test,Atlanta,GA,Wireless Mouse,Electronics,24.99,5,124.95,completed,web
ENT-003,Harborline Goods Inc,HL-10122,2025-06-22,Kevin Robinson,kevin.robinson203@example.com,Charlotte,NC,Phone Case,Electronics,19.99,3,59.97,completed,web
ENT-003,Harborline Goods Inc,HL-10123,2025-01-27,Fatima Young,fatima.young182@demo.org,Houston,TX,Desk Lamp,Office,27.95,2,55.90,completed,phone
ENT-003,Harborline Goods Inc,HL-10124,2025-06-04,Thomas Gonzalez,thomas.gonzalez823@fakemail.net,Nashville,TN,Insulated Tumbler,Lifestyle,25.00,1,25.00,shipped,web
ENT-003,Harborline Goods Inc,HL-10125,2025-10-12,John Wright,john.wright764@example.com,Los Angeles,CA,Phone Case,Electronics,19.99,2,39.98,completed,web
ENT-003,Harborline Goods Inc,HL-10126,2025-05-15,Jennifer Torres,jennifer.torres10@example.com,Austin,TX,Yoga Mat,Lifestyle,29.99,1,29.99,shipped,web
ENT-003,Harborline Goods Inc,HL-10127,2025-04-12,Fatima Thompson,fatima.thompson463@demo.org,Charlotte,NC,Desk Organizer,Office,22.50,1,22.50,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10128,2025-04-01,Patricia Haddad,patricia.haddad685@mailbox.test,Boston,MA,Bluetooth Speaker,Electronics,54.99,3,164.97,completed,phone
ENT-003,Harborline Goods Inc,HL-10129,2025-11-25,Sarah Roberts,sarah.roberts65@fakemail.net,Phoenix,AZ,Monitor 27in,Electronics,229.00,1,229.00,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10130,2025-09-17,Yuki Rodriguez,yuki.rodriguez673@mailbox.test,Portland,OR,Coffee Mug,Lifestyle,14.50,2,29.00,shipped,web
ENT-003,Harborline Goods Inc,HL-10131,2025-01-05,Patricia Carter,patricia.carter879@demo.org,Detroit,MI,USB-C Hub,Electronics,39.99,1,39.99,completed,web
ENT-003,Harborline Goods Inc,HL-10132,2025-01-16,Jessica Scott,jessica.scott992@demo.org,Dallas,TX,Phone Case,Electronics,19.99,1,19.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10133,2025-09-08,Kenneth Haddad,kenneth.haddad521@fakemail.net,Chicago,IL,Ergonomic Chair Cushion,Office,42.00,2,84.00,completed,phone
ENT-003,Harborline Goods Inc,HL-10134,2025-05-14,Aiko Okafor,aiko.okafor122@fakemail.net,Portland,OR,Laptop Stand,Office,34.50,1,34.50,pending,web
ENT-003,Harborline Goods Inc,HL-10135,2025-12-28,Kimberly Anderson,kimberly.anderson582@example.com,Los Angeles,CA,Monitor 27in,Electronics,229.00,2,458.00,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10136,2025-06-06,Kenneth Rivera,kenneth.rivera706@example.com,Seattle,WA,Ergonomic Chair Cushion,Office,42.00,1,42.00,refunded,phone
ENT-003,Harborline Goods Inc,HL-10137,2025-03-11,Steven Harris,steven.harris632@demo.org,Dallas,TX,Bluetooth Speaker,Electronics,54.99,1,54.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10138,2025-11-19,Michael Campbell,michael.campbell274@demo.org,Phoenix,AZ,Whiteboard,Office,49.99,4,199.96,completed,web
ENT-003,Harborline Goods Inc,HL-10139,2025-11-05,Susan Nguyen,susan.nguyen253@fakemail.net,Miami,FL,Monitor 27in,Electronics,229.00,1,229.00,completed,web
ENT-003,Harborline Goods Inc,HL-10140,2025-05-20,Ashley Rodriguez,ashley.rodriguez327@mailbox.test,Dallas,TX,Travel Adapter,Electronics,16.99,1,16.99,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10141,2025-06-21,Brian Rivera,brian.rivera960@demo.org,Atlanta,GA,Desk Organizer,Office,22.50,3,67.50,completed,web
ENT-003,Harborline Goods Inc,HL-10142,2025-10-15,Ashley Adams,ashley.adams169@demo.org,Charlotte,NC,Wireless Mouse,Electronics,24.99,1,24.99,cancelled,web
ENT-003,Harborline Goods Inc,HL-10143,2025-05-13,Linda Anderson,linda.anderson56@fakemail.net,Miami,FL,Water Bottle,Lifestyle,18.00,2,36.00,shipped,mobile_app
ENT-003,Harborline Goods Inc,HL-10144,2025-07-05,Charles Jones,charles.jones971@mailbox.test,Nashville,TN,Mechanical Keyboard,Electronics,89.99,1,89.99,shipped,web
ENT-003,Harborline Goods Inc,HL-10145,2025-11-01,Anthony Hernandez,anthony.hernandez599@example.com,Minneapolis,MN,Yoga Mat,Lifestyle,29.99,3,89.97,completed,web
ENT-003,Harborline Goods Inc,HL-10146,2025-08-24,Margaret Martin,margaret.martin238@fakemail.net,Atlanta,GA,Desk Lamp,Office,27.95,1,27.95,completed,mobile_app
ENT-003,Harborline Goods Inc,HL-10147,2025-05-05,George Adams,george.adams905@example.com,Phoenix,AZ,Running Shoes,Lifestyle,119.00,2,238.00,completed,web
ENT-003,Harborline Goods Inc,HL-10148,2025-02-24,Luca Hall,luca.hall303@example.com,Los Angeles,CA,USB-C Hub,Electronics,39.99,2,79.98,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10149,2025-06-19,Daniel Lee,daniel.lee718@fakemail.net,New York,NY,Bluetooth Speaker,Electronics,54.99,2,109.98,shipped,web
ENT-003,Harborline Goods Inc,HL-10150,2025-10-15,Mateo Rossi,mateo.rossi204@demo.org,Boston,MA,Webcam HD,Electronics,69.99,3,209.97,cancelled,web
ENT-003,Harborline Goods Inc,HL-10151,2025-05-14,Mateo Campbell,mateo.campbell98@demo.org,Phoenix,AZ,Running Shoes,Lifestyle,119.00,1,119.00,shipped,in_store
ENT-003,Harborline Goods Inc,HL-10152,2025-06-17,Nancy Rivera,nancy.rivera185@example.com,Phoenix,AZ,Desk Organizer,Office,22.50,5,112.50,shipped,web
